0,-0.0504998,6.24999e-07
1,-0.05049,0.00088195
2,-0.050465,0.00176297
3,-0.0504251,0.00264342
4,-0.0503704,0.00352305
5,-0.0503011,0.0044016
6,-0.0502176,0.00527881
7,-0.0501199,0.00615444
8,-0.0500082,0.00702824
9,-0.0499997,0.0079009
10,-0.0499994,0.00877348
11,-0.049999,0.00964615
12,-0.0499999,0.0105188
13,-0.0499998,0.0113915
14,-0.0499998,0.0122641
15,-0.0499997,0.0131368
16,-0.0499997,0.0140094
17,-0.0499996,0.0148821
18,-0.0499995,0.0157547
19,-0.0499994,0.0166274
20,-0.0499994,0.0175
21,-0.0499993,0.0183727
22,-0.0499992,0.0192453
23,-0.0499991,0.020118
24,-0.049999,0.0209906
25,-0.0499989,0.0218633
26,-0.0499988,0.0227359
27,-0.0499987,0.0236086
28,-0.0499986,0.0244812
29,-0.0499985,0.0253539
30,-0.0499984,0.0262265
31,-0.0499983,0.0270991
32,-0.0499982,0.0279718
33,-0.0499981,0.0288445
34,-0.0499998,0.0297171
35,-0.0499998,0.0305898
36,-0.0499998,0.0314624
37,-0.0499998,0.0323351
38,-0.0499998,0.0332077
39,-0.0499998,0.0340804
40,-0.0499998,0.034953
41,-0.0499998,0.0358257
42,-0.0499998,0.0366983
43,-0.0499998,0.037571
44,-0.0499998,0.0384436
45,-0.0499998,0.0393163
46,-0.0499998,0.0401889
47,-0.0499998,0.0410616
48,-0.0499998,0.0419342
49,-0.0499998,0.0428068
50,-0.0499998,0.0436795
51,-0.0499998,0.0445521
52,-0.0499999,0.0454248
53,-0.0499988,0.0462974
54,-0.0499994,0.0471701
55,-0.0500003,0.0480427
56,-0.0500013,0.0489154
57,-0.0500002,0.049788
58,-0.0500003,0.0506607
59,-0.0500004,0.0515333
60,-0.0500006,0.052406
61,-0.0500007,0.0532786
62,-0.0500009,0.0541513
63,-0.050001,0.0550239
64,-0.0500012,0.0558966
65,-0.0500013,0.0567692
66,-0.0500013,0.0576419
67,-0.0500013,0.0585145
68,-0.0500013,0.0593871
69,-0.0500013,0.0602598
70,-0.0500013,0.0611325
71,-0.0500013,0.0620051
72,-0.0500012,0.0628777
73,-0.0500011,0.0637504
74,-0.050001,0.064623
75,-0.0500008,0.0654957
76,-0.0500007,0.0663683
77,-0.0500006,0.067241
78,-0.0500006,0.0681136
79,-0.0500005,0.0689863
80,-0.0500004,0.0698589
81,-0.0500004,0.0707315
82,-0.0500003,0.0716042
83,-0.0500003,0.0724768
84,-0.0500002,0.0733495
85,-0.0500002,0.0742221
86,-0.0500001,0.0750947
87,-0.0500014,0.0759674
88,-0.0500009,0.07684
89,-0.0500005,0.0777127
90,-0.05,0.0785853
91,-0.0499996,0.079458
92,-0.0499991,0.0803306
93,-0.0499999,0.0812032
94,-0.0499999,0.0820759
95,-0.0499998,0.0829485
96,-0.0499998,0.0838212
97,-0.0499998,0.0846938
98,-0.0499997,0.0855664
99,-0.0499997,0.0864391
100,-0.0499997,0.0873117
101,-0.0499996,0.0881843
102,-0.0499996,0.089057
103,-0.0499995,0.0899296
104,-0.0499995,0.0908023
105,-0.0499995,0.0916749
106,-0.0499994,0.0925475
107,-0.0499994,0.0934202
108,-0.0499994,0.0942928
109,-0.0499993,0.0951654
110,-0.0499993,0.0960381
111,-0.0499993,0.0969107
112,-0.0499993,0.0977833
113,-0.0499993,0.098656
114,-0.0499993,0.0995286
115,-0.0499993,0.100401
116,-0.0499993,0.101274
117,-0.05,0.102147
118,-0.05,0.103019
119,-0.05,0.103892
120,-0.05,0.104764
121,-0.05,0.105637
122,-0.05,0.10651
123,-0.05,0.107382
124,-0.05,0.108255
125,-0.05,0.109128
126,-0.05,0.11
127,-0.05,0.110873
128,-0.05,0.111745
129,-0.0500001,0.112618
130,-0.0500001,0.113491
131,-0.0500001,0.114363
132,-0.0500001,0.115236
133,-0.0500001,0.116109
134,-0.0500002,0.116981
135,-0.0500002,0.117854
136,-0.0500002,0.118726
137,-0.0500003,0.119599
138,-0.0500004,0.120472
139,-0.0500005,0.121344
