0,-0.0504998,6.24999e-07
1,-0.05049,0.00088195
2,-0.050465,0.00176297
3,-0.0504251,0.00264342
4,-0.0503704,0.00352305
5,-0.0503011,0.0044016
6,-0.0503515,0.00527958
7,-0.0504794,0.00615946
8,-0.0506286,0.00704177
9,-0.0507972,0.00792685
10,-0.0509858,0.00881504
11,-0.0511942,0.0097067
12,-0.0514221,0.0106022
13,-0.0516694,0.0115018
14,-0.0519357,0.0124059
15,-0.0522204,0.0133148
16,-0.0525233,0.0142288
17,-0.0528437,0.0151483
18,-0.0531811,0.0160735
19,-0.0535348,0.0170048
20,-0.0539041,0.0179423
21,-0.0542884,0.0188865
22,-0.0546867,0.0198375
23,-0.0550984,0.0207955
24,-0.0555226,0.0217609
25,-0.0559583,0.0227337
26,-0.0564046,0.0237143
27,-0.0568607,0.0247027
28,-0.0573255,0.0256992
29,-0.0577981,0.0267038
30,-0.0582775,0.0277168
31,-0.0587627,0.0287382
32,-0.0592527,0.0297681
33,-0.0597466,0.0308065
34,-0.0602434,0.0318537
35,-0.0607421,0.0329095
36,-0.0612419,0.033974
37,-0.0617416,0.0350472
38,-0.0622406,0.0361292
39,-0.0627378,0.0372198
40,-0.0632324,0.0383191
41,-0.0637236,0.039427
42,-0.0642107,0.0405435
43,-0.0646927,0.0416684
44,-0.0651691,0.0428016
45,-0.0656391,0.0439432
46,-0.066102,0.0450928
47,-0.0665572,0.0462504
48,-0.0670041,0.047416
49,-0.0674422,0.0485892
50,-0.0678704,0.04977
51,-0.0682888,0.0509582
52,-0.0686969,0.0521537
53,-0.0690944,0.0533561
54,-0.0694807,0.0545654
55,-0.0698556,0.0557813
56,-0.0702186,0.0570037
57,-0.0705695,0.0582323
58,-0.070908,0.0594669
59,-0.071232,0.0607073
60,-0.0715479,0.0619533
61,-0.0718468,0.0632047
62,-0.0721335,0.0644611
63,-0.0724067,0.0657224
64,-0.0726665,0.0669884
65,-0.0729126,0.0682588
66,-0.073145,0.0695334
67,-0.0733636,0.0708119
68,-0.0735684,0.0720941
69,-0.0737594,0.0733797
70,-0.0739365,0.0746686
71,-0.0740998,0.0759604
72,-0.0742493,0.0772549
73,-0.0743847,0.078552
74,-0.0745065,0.0798512
75,-0.0746146,0.0811525
76,-0.0747091,0.0824556
77,-0.0747902,0.0837602
78,-0.0748579,0.0850661
79,-0.0749123,0.086373
80,-0.0749535,0.0876808
81,-0.0749817,0.0889892
82,-0.0749988,0.0902981
83,-0.0749986,0.0916069
84,-0.0749892,0.0929158
85,-0.0749665,0.0942244
86,-0.0749315,0.0955325
87,-0.0748843,0.0968399
88,-0.074825,0.0981463
89,-0.0747539,0.0994516
90,-0.0746711,0.100756
91,-0.0745768,0.102058
92,-0.0744712,0.103359
93,-0.0743545,0.104657
94,-0.0742268,0.105954
95,-0.0740884,0.107248
96,-0.0739393,0.10854
97,-0.07378,0.109829
98,-0.0736104,0.111115
99,-0.0734309,0.112399
100,-0.0732416,0.113679
101,-0.0730428,0.114955
102,-0.0728347,0.116228
103,-0.0726174,0.117498
104,-0.0723942,0.118763
105,-0.0721595,0.120024
106,-0.0719162,0.121282
107,-0.0716647,0.122535
108,-0.0714051,0.123783
109,-0.0711377,0.125027
110,-0.0708627,0.126266
111,-0.0705802,0.127501
112,-0.0702907,0.12873
113,-0.0699942,0.129954
114,-0.069691,0.131173
115,-0.0693813,0.132387
116,-0.0690654,0.133595
117,-0.0687435,0.134797
118,-0.0684159,0.135994
119,-0.0680827,0.137185
120,-0.0677443,0.138371
121,-0.0674009,0.13955
122,-0.0670527,0.140723
123,-0.0667,0.14189
124,-0.0663431,0.143051
125,-0.0659821,0.144206
126,-0.0656175,0.145354
127,-0.0652494,0.146496
128,-0.0648781,0.147632
129,-0.0645039,0.148761
130,-0.0641271,0.149883
131,-0.063748,0.150999
132,-0.0633668,0.152109
133,-0.0629838,0.153211
134,-0.0625994,0.154307
135,-0.0622139,0.155396
136,-0.0618275,0.156478
137,-0.0614407,0.157554
138,-0.0610537,0.158623
139,-0.0606668,0.159685
